AwardId,Name,CityName,ZipCode,PhoneNumber,StreetAddress,CountryName,StateName,StateCode,EmailAddress,CountryFlag
1348238,"University of Washington",SEATTLE,981959472,2065434043,"4333 Brooklyn Ave NE","United States",Washington,WA,NULL,NULL
1348245,"University of Washington",SEATTLE,981959472,2065434043,"4333 Brooklyn Ave NE","United States",Washington,WA,NULL,NULL
1348259,"Duke University",Durham,277054010,9196843030,"2200 W. Main St, Suite 710","United States","North Carolina",NC,NULL,NULL
1348264,"University of Minnesota-Twin Cities",Minneapolis,554552070,6126245599,"200 OAK ST SE","United States",Minnesota,MN,NULL,NULL
1348266,"University of Maine",ORONO,044695717,2075811484,"5717 Corbett Hall","United States",Maine,ME,NULL,NULL
1348269,"Rensselaer Polytechnic Institute",Troy,121803522,5182766000,"110 8TH ST","United States","New York",NY,NULL,NULL
1348272,"University of Nebraska-Lincoln",LINCOLN,685830861,4024723171,"2200 Vine St, 151 Whittier","United States",Nebraska,NE,NULL,NULL
1348275,"University of Miami","CORAL GABLES",331462926,3052843924,"1320 S. Dixie Highway Suite 650","United States",Florida,FL,NULL,NULL
1348278,"Oregon State University",Corvallis,973318507,5417374933,"OREGON STATE UNIVERSITY","United States",Oregon,OR,NULL,NULL
1348281,"University of Kentucky Research Foundation",Lexington,405060057,8592579420,"109 Kinkead Hall","United States",Kentucky,KY,NULL,NULL
1348282,"Purdue University","West Lafayette",479072114,7654941055,"Young Hall","United States",Indiana,IN,NULL,NULL
1348284,"NATURE AMERICA INC","New York",100101707,2127269200,"345 PARK AVE S","United States","New York",NY,NULL,NULL
1348314,"Louisiana Board of Regents","Baton Rouge",708025243,2253424253,"1201 N. Third Street","United States",Louisiana,LA,NULL,NULL
1348328,"Massachusetts Institute of Technology",Cambridge,021394301,6172531000,"77 MASSACHUSETTS AVE","United States",Massachusetts,MA,NULL,NULL
1348333,"Pennsylvania State Univ University Park","UNIVERSITY PARK",168027000,8148651372,"110 Technology Center Building","United States",Pennsylvania,PA,NULL,NULL
1348341,"Arkansas State University Main Campus",Jonesboro,724011327,8709722694,"504 University Loop East","United States",Arkansas,AR,NULL,NULL
1348342,"Woods Hole Oceanographic Institution","WOODS HOLE",025431041,5082892462,"183 OYSTER POND ROAD","United States",Massachusetts,MA,NULL,NULL
1348352,"University of New Hampshire",Durham,038243585,6038622001,"51 COLLEGE RD SERVICE BLDG 107","United States","New Hampshire",NH,NULL,NULL
1348361,"Wake Forest University",Winston-Salem,271060000,3367585888,"1834 Wake Forest Road","United States","North Carolina",NC,NULL,NULL
1348366,"Georgia Tech Research Corporation",Atlanta,303320420,4048944819,"Office of Sponsored Programs","United States",Georgia,GA,NULL,NULL
1348368,"Auburn University",Auburn,368495131,3348444438,"310 Samford Hall","United States",Alabama,AL,NULL,NULL
1348376,"University of North Dakota Main Campus","Grand Forks",582020000,7017774278,"University Station","United States","North Dakota",ND,NULL,NULL
1348382,"University of Nebraska-Lincoln",LINCOLN,685830861,4024723171,"2200 Vine St, 151 Whittier","United States",Nebraska,NE,NULL,NULL
1348389,"Arkansas State University Main Campus",Jonesboro,724011327,8709722694,"504 University Loop East","United States",Arkansas,AR,NULL,NULL
1348396,"University of Washington",SEATTLE,981959472,2065434043,"4333 Brooklyn Ave NE","United States",Washington,WA,NULL,NULL
1348401,"Nevada System of Higher Education",Reno,895121666,7025227070,"2601 Enterprise Road","United States",Nevada,NV,NULL,NULL
1348403,"University of California-Los Angeles","LOS ANGELES",900952000,3107940102,"11000 Kinross Avenue, Suite 211","United States",California,CA,NULL,NULL
1348410,"University of Idaho",MOSCOW,838443020,2088856651,"Office of Sponsored Programs","United States",Idaho,ID,NULL,NULL
1348413,"University of Alaska Fairbanks Campus",Fairbanks,997757270,9074741851,"West Ridge Research Bldg 008","United States",Alaska,AK,NULL,NULL
1348416,"University of Maryland College Park","COLLEGE PARK",207425141,3014056269,"3112 LEE BLDG","United States",Maryland,MD,NULL,NULL
1348417,"University of Wisconsin-Madison",MADISON,537151218,6082623822,"21 North Park Street","United States",Wisconsin,WI,NULL,NULL
1348424,"Virginia Polytechnic Institute and State University",BLACKSBURG,240610001,5402315281,"Sponsored Programs 0170","United States",Virginia,VA,NULL,NULL
1348425,"Yale University","New Haven",065208047,2037854689,"P.O. Box 208047","United States",Connecticut,CT,NULL,NULL
1348435,"Emporia State University",Emporia,668015087,6203431200,"1200 Commercial Street","United States",Kansas,KS,NULL,NULL
1348439,"Columbia University","NEW YORK",100276902,2128546851,"2960 Broadway","United States","New York",NY,NULL,NULL
1348450,"University of Southern California","Los Angeles",900890701,2137407762,"University Park","United States",California,CA,NULL,NULL
1348454,"University of Texas at Austin",Austin,787121532,5124716424,"101 E. 27th Street, Suite 5.300","United States",Texas,TX,NULL,NULL
1348456,"Chicago Botanic Garden",Glencoe,600221168,8478355440,"1000 Lake Cook Road","United States",Illinois,IL,NULL,NULL
1348461,"University of Georgia Research Foundation Inc",ATHENS,306025016,7065425939,"200 D.W. Brooks Drive","United States",Georgia,GA,NULL,NULL
1348462,"University of Washington",SEATTLE,981959472,2065434043,"4333 Brooklyn Ave NE","United States",Washington,WA,NULL,NULL
1348463,"University of Texas at Austin",Austin,787121532,5124716424,"101 E. 27th Street, Suite 5.300","United States",Texas,TX,NULL,NULL
1348468,"University of Pittsburgh",Pittsburgh,152132303,4126247400,"University Club","United States",Pennsylvania,PA,NULL,NULL
1348480,"University of Texas at San Antonio","San Antonio",782499113,2104584340,"One UTSA Circle","United States",Texas,TX,NULL,NULL
1348494,"TERC Inc",Cambridge,021401339,6178739600,"2067 Massachusetts Avenue","United States",Massachusetts,MA,NULL,NULL
1348497,"University of Texas at Austin",Austin,787121532,5124716424,"101 E. 27th Street, Suite 5.300","United States",Texas,TX,NULL,NULL
1348519,"Massachusetts Institute of Technology",Cambridge,021394301,6172531000,"77 MASSACHUSETTS AVE","United States",Massachusetts,MA,NULL,NULL
1348524,"Family Health International",Durham,277132208,7035169779,"2224 E NC Hwy 54","United States","North Carolina",NC,NULL,NULL
1348527,"University of Texas at Austin",Austin,787121532,5124716424,"101 E. 27th Street, Suite 5.300","United States",Texas,TX,NULL,NULL
1348528,"University of Pittsburgh",Pittsburgh,152132303,4126247400,"University Club","United States",Pennsylvania,PA,NULL,NULL
1348530,"Concord Consortium",Concord,017420000,9784053205,"25 Love Lane","United States",Massachusetts,MA,NULL,NULL
1348542,"University of Washington",SEATTLE,981959472,2065434043,"4333 Brooklyn Ave NE","United States",Washington,WA,NULL,NULL
1348547,"Purdue University","West Lafayette",479072114,7654941055,"Young Hall","United States",Indiana,IN,NULL,NULL
1348549,"University of North Carolina at Chapel Hill","CHAPEL HILL",275991350,9199663411,"104 AIRPORT DR STE 2200","United States","North Carolina",NC,NULL,NULL
1348556,"University of Iowa","IOWA CITY",522421320,3193352123,"2 GILMORE HALL","United States",Iowa,IA,NULL,NULL
1348557,"University of Minnesota-Twin Cities",Minneapolis,554552070,6126245599,"200 OAK ST SE","United States",Minnesota,MN,NULL,NULL
1348558,"University of Texas at Dallas",Richardson,750803021,9728832313,"800 W. Campbell Rd.","United States",Texas,TX,NULL,NULL
1348562,"University of Illinois at Chicago",CHICAGO,606127205,3129962862,"809 S MARSHFIELD RM 608","United States",Illinois,IL,NULL,NULL
1348564,"Education Development Center",Waltham,024538313,6176182227,"43 Foundry Avenue","United States",Massachusetts,MA,NULL,NULL
1348565,"Jackson State University",Jackson,392170002,6019792931,"1400 J R LYNCH ST.","United States",Mississippi,MS,NULL,NULL
1348591,"University of Pittsburgh",Pittsburgh,152132303,4126247400,"University Club","United States",Pennsylvania,PA,NULL,NULL
1348609,"University of Oklahoma Norman Campus",NORMAN,730195300,4053254757,"201 David L. Boren Blvd.","United States",Oklahoma,OK,NULL,NULL
1348614,"University of Chicago",Chicago,606375418,7737028669,"5801 South Ellis Avenue","United States",Illinois,IL,NULL,NULL
1348619,"University of Michigan Ann Arbor","Ann Arbor",481091274,7347636438,"3003 South State St.","United States",Michigan,MI,NULL,NULL
1348622,"American Association For Advancement Science",WASHINGTON,200053928,2023266400,"1200 NEW YORK AVENUE, N.W.","United States","District of Columbia",DC,NULL,NULL
1348627,"North Dakota State University Fargo",FARGO,581086050,7012318045,"Dept 4000 - PO Box 6050","United States","North Dakota",ND,NULL,NULL
1348632,"University of Nebraska-Lincoln",LINCOLN,685830861,4024723171,"2200 Vine St, 151 Whittier","United States",Nebraska,NE,NULL,NULL
1348648,"University of Wisconsin-Madison",MADISON,537151218,6082623822,"21 North Park Street","United States",Wisconsin,WI,NULL,NULL
1348649,"University of Massachusetts Boston",Dorchester,021253300,6172875370,"100 Morrissey Boulevard","United States",Massachusetts,MA,NULL,NULL
1348653,"Virginia Polytechnic Institute and State University",BLACKSBURG,240610001,5402315281,"Sponsored Programs 0170","United States",Virginia,VA,NULL,NULL
1348666,"University of California-Berkeley",BERKELEY,947045940,5106428109,"Sponsored Projects Office","United States",California,CA,NULL,NULL
1348685,"University of Maryland College Park","COLLEGE PARK",207425141,3014056269,"3112 LEE BLDG","United States",Maryland,MD,NULL,NULL
1348691,"Ohio State University",Columbus,432101016,6142923805,"Office of Sponsored Programs","United States",Ohio,OH,NULL,NULL
1348695,"Teaching Channel","San Francisco",941334657,2063720629,"930 Montgomery Street","United States",California,CA,NULL,NULL
1348696,"Duke University",Durham,277054010,9196843030,"2200 W. Main St, Suite 710","United States","North Carolina",NC,NULL,NULL
1348701,"American Institutes for Research in the Behavioral Sciences",Washington,200073835,2024035000,"1000 Thomas Jefferson Street, NW","United States","District of Columbia",DC,NULL,NULL
1348712,"Pennsylvania State Univ University Park","UNIVERSITY PARK",168027000,8148651372,"110 Technology Center Building","United States",Pennsylvania,PA,NULL,NULL
1348722,"University of Massachusetts Boston",Dorchester,021253300,6172875370,"100 Morrissey Boulevard","United States",Massachusetts,MA,NULL,NULL
1348742,"University of Illinois at Urbana-Champaign",CHAMPAIGN,618207473,2173332187,"SUITE A","United States",Illinois,IL,NULL,NULL
1348747,"Washington State University",PULLMAN,991643140,5093359661,"NEILL HALL, ROOM 423","United States",Washington,WA,NULL,NULL
1348789,"University of Massachusetts Amherst",AMHERST,010039242,4135450698,"Research Administration Building","United States",Massachusetts,MA,NULL,NULL
1348797,"Auburn University",Auburn,368495131,3348444438,"310 Samford Hall","United States",Alabama,AL,NULL,NULL
1348800,"Northwestern University",Evanston,602013149,8474913003,"1801 Maple Ave.","United States",Illinois,IL,NULL,NULL
1348806,"Georgia Tech Research Corporation",Atlanta,303320420,4048944819,"Office of Sponsored Programs","United States",Georgia,GA,NULL,NULL
1348810,"Horizon Research Inc","CHAPEL HILL",275142296,9194891725,"326 CLOISTER CT","United States","North Carolina",NC,NULL,NULL
1348820,"University of Illinois at Urbana-Champaign",CHAMPAIGN,618207473,2173332187,"SUITE A","United States",Illinois,IL,NULL,NULL
1348830,"Brandeis University",WALTHAM,024549110,7817362121,"415 SOUTH ST MAILSTOP 116","United States",Massachusetts,MA,NULL,NULL
1348857,"Kansas State University",MANHATTAN,665061103,7855326804,"2 FAIRCHILD HALL","United States",Kansas,KS,NULL,NULL
1348865,"University of Chicago",Chicago,606375418,7737028669,"5801 South Ellis Avenue","United States",Illinois,IL,NULL,NULL
1348866,WestEd,"San Francisco",941071242,4156153136,"730 Harrison Street","United States",California,CA,NULL,NULL
1348883,"University of California-Davis",Davis,956180000,5307547700,"OR/Sponsored Programs","United States",California,CA,NULL,NULL
1348891,"University of Oregon Eugene",EUGENE,974035219,5413465131,"5219 UNIVERSITY OF OREGON","United States",Oregon,OR,NULL,NULL
1348929,"Bentley College",Waltham,024524705,7818912660,"c/o Sponsored Programs","United States",Massachusetts,MA,NULL,NULL
1348934,"The College of New Jersey",Ewing,086280718,6097713255,"P.O. Box 7718","United States","New Jersey",NJ,NULL,NULL
1348944,"Texas A&M University Main Campus","College Station",778454375,9798626777,"400 Harvey Mitchell Pkwy South","United States",Texas,TX,NULL,NULL
1348958,"Keystone Symposia on Molecular and Cellular Biology",Silverthorne,904981630,9702621230,"PO Box 1630","United States",Colorado,CO,NULL,NULL
1348964,"University of Illinois at Chicago",CHICAGO,606127205,3129962862,"809 S MARSHFIELD RM 608","United States",Illinois,IL,NULL,NULL
1348979,"Georgia Gwinnett College",Lawrenceville,300437409,6784075074,"1000 University Center Lane","United States",Georgia,GA,NULL,NULL
1348981,"SUNY College at Oswego",Oswego,131260000,3153122884,ORSP,"United States","New York",NY,NULL,NULL
1348988,"University of California-Riverside",RIVERSIDE,925211000,9518275535,"Office of Research","United States",California,CA,NULL,NULL
1348990,"University of California-Davis",Davis,956180000,5307547700,"OR/Sponsored Programs","United States",California,CA,NULL,NULL
1349002,"Rensselaer Polytechnic Institute",Troy,121803522,5182766000,"110 8TH ST","United States","New York",NY,NULL,NULL
1349017,"Georgia Tech Research Corporation",Atlanta,303320420,4048944819,"Office of Sponsored Programs","United States",Georgia,GA,NULL,NULL
1349032,"University of Delaware",Newark,197162553,3028312136,"210 Hullihen Hall","United States",Delaware,DE,NULL,NULL
1349039,"MassChallenge, Inc.",Boston,022101832,8887827820,"One Marina Park Drive","United States",Massachusetts,MA,NULL,NULL
1349042,"University of Rochester",ROCHESTER,146270140,5852754031,"518 HYLAN, RIVER CAMPUSBOX 27014","United States","New York",NY,NULL,NULL
1349044,"CUNY College of Staten Island","Staten Island",103146609,7189822254,"2800 Victory Boulevard","United States","New York",NY,NULL,NULL
1349074,"University of North Carolina at Chapel Hill","CHAPEL HILL",275991350,9199663411,"104 AIRPORT DR STE 2200","United States","North Carolina",NC,NULL,NULL
1349075,"University of California-Berkeley",BERKELEY,947045940,5106428109,"Sponsored Projects Office","United States",California,CA,NULL,NULL
1349076,"University of Minnesota Duluth",Duluth,558123011,2187267582,"1049 University Drive","United States",Minnesota,MN,NULL,NULL
1349079,"Western Michigan University",Kalamazoo,490085200,2693878298,"1903 West Michigan Avenue","United States",Michigan,MI,NULL,NULL
1349082,"Drexel University",Philadelphia,191042737,2158955849,"3201 Arch Street","United States",Pennsylvania,PA,NULL,NULL
1349084,"Mississippi State University","MISSISSIPPI STATE",397629662,6623257404,"PO Box 6156","United States",Mississippi,MS,NULL,NULL
1349093,"New York University","NEW YORK",100121019,2129982121,"70 WASHINGTON SQUARE S","United States","New York",NY,NULL,NULL
1349096,"Ohio State University",Columbus,432101016,6142923805,"Office of Sponsored Programs","United States",Ohio,OH,NULL,NULL
1349100,"Texas Engineering Experiment Station","College Station",778454645,9794587617,"TEES State Headquarters Bldg.","United States",Texas,TX,NULL,NULL
1349105,"University of Chicago",Chicago,606375418,7737028669,"5801 South Ellis Avenue","United States",Illinois,IL,NULL,NULL
1349125,"Michigan State University","EAST LANSING",488241046,5173555040,"CONTRACT AND GRANT ADMINISTRATIO","United States",Michigan,MI,NULL,NULL
1349153,"Iowa State University",AMES,500112207,5152945225,"1138 Pearson","United States",Iowa,IA,NULL,NULL
1349157,"University of Illinois at Urbana-Champaign",CHAMPAIGN,618207473,2173332187,"SUITE A","United States",Illinois,IL,NULL,NULL
1349163,"Stanford University","Palo Alto",943041212,6507232300,"3160 Porter Drive","United States",California,CA,NULL,NULL
1349240,"South Dakota State University",Brookings,570070001,6056886696,"Administration Lane","United States","South Dakota",SD,NULL,NULL
1349245,"University of Miami","CORAL GABLES",331462926,3052843924,"1320 S. Dixie Highway Suite 650","United States",Florida,FL,NULL,NULL
1349248,"Harvard University",Cambridge,021383846,6174955501,"1350 MASSACHUSETTS AVE","United States",Massachusetts,MA,NULL,NULL
1349258,"Pennsylvania State Univ University Park","UNIVERSITY PARK",168027000,8148651372,"110 Technology Center Building","United States",Pennsylvania,PA,NULL,NULL
1349259,"Arizona State University",TEMPE,852816011,4809655479,ORSPA,"United States",Arizona,AZ,NULL,NULL
1349285,"University of Oklahoma Norman Campus",NORMAN,730195300,4053254757,"201 David L. Boren Blvd.","United States",Oklahoma,OK,NULL,NULL
1349309,"Arizona State University",TEMPE,852816011,4809655479,ORSPA,"United States",Arizona,AZ,NULL,NULL
1349325,"Pennsylvania State Univ University Park","UNIVERSITY PARK",168027000,8148651372,"110 Technology Center Building","United States",Pennsylvania,PA,NULL,NULL
1349333,"National Collegiate Inventors and Innovators Alliance",Hadley,010359682,4135872172,"100 Venture Way","United States",Massachusetts,MA,NULL,NULL
1349355,"University of North Carolina at Chapel Hill","CHAPEL HILL",275991350,9199663411,"104 AIRPORT DR STE 2200","United States","North Carolina",NC,NULL,NULL
1349368,"University of Montana",MISSOULA,598124104,4062436670,"32 CAMPUS DRIVE MAIN HALL","United States",Montana,MT,NULL,NULL
1349370,"Virginia Polytechnic Institute and State University",BLACKSBURG,240610001,5402315281,"Sponsored Programs 0170","United States",Virginia,VA,NULL,NULL
1349399,"University of Illinois at Chicago",CHICAGO,606127205,3129962862,"809 S MARSHFIELD RM 608","United States",Illinois,IL,NULL,NULL
1349415,"Rutgers University New Brunswick","NEW BRUNSWICK",089018559,8489320150,"3 RUTGERS PLAZA","United States","New Jersey",NJ,NULL,NULL
1349458,"Carnegie-Mellon University",PITTSBURGH,152133815,4122689527,"5000 Forbes Avenue","United States",Pennsylvania,PA,NULL,NULL
1349499,"University of Georgia Research Foundation Inc",ATHENS,306025016,7065425939,"200 D.W. Brooks Drive","United States",Georgia,GA,NULL,NULL
1349507,"University of Tennessee Knoxville",KNOXVILLE,379960003,8659743466,"1 CIRCLE PARK","United States",Tennessee,TN,NULL,NULL
1349509,"Miami University",Oxford,450563653,5135292161,"500 E High Street","United States",Ohio,OH,NULL,NULL
1349515,"Virginia Polytechnic Institute and State University",BLACKSBURG,240610001,5402315281,"Sponsored Programs 0170","United States",Virginia,VA,NULL,NULL
1349521,"University of Iowa","IOWA CITY",522421320,3193352123,"2 GILMORE HALL","United States",Iowa,IA,NULL,NULL
1349527,"Indiana University",Bloomington,474013654,8128550516,"509 E 3RD ST","United States",Indiana,IN,NULL,NULL
1349528,"University of California-Davis",Davis,956180000,5307547700,"OR/Sponsored Programs","United States",California,CA,NULL,NULL
1349535,"University of Illinois at Urbana-Champaign",CHAMPAIGN,618207473,2173332187,"SUITE A","United States",Illinois,IL,NULL,NULL
1349554,"Howard University",Washington,200599000,2028064759,"2400 Sixth Street N W","United States","District of Columbia",DC,NULL,NULL
1349559,"Florida State University",TALLAHASSEE,323064166,8506445260,"874 Traditions Way, 3rd Floor","United States",Florida,FL,NULL,NULL
1349579,"Kooperman Gabriel J","La Jolla",920930224,NULL,NULL,"United States",California,CA,NULL,NULL
1349599,"Georgia State University Research Foundation, Inc.",ATLANTA,303033999,4044133500,"G76Dahlberg Hall 30 Courtland St","United States",Georgia,GA,NULL,NULL
1349602,"Columbia University","NEW YORK",100276902,2128546851,"2960 Broadway","United States","New York",NY,NULL,NULL
1349603,"University of Maryland Baltimore County",Baltimore,212500002,4104553140,"1000 Hilltop Circle","United States",Maryland,MD,NULL,NULL
1349607,"New York Institute of Technology","Old westbury",115688000,5166867737,"Northern Boulevard","United States","New York",NY,NULL,NULL
1349649,"Pennsylvania State Univ University Park","UNIVERSITY PARK",168027000,8148651372,"110 Technology Center Building","United States",Pennsylvania,PA,NULL,NULL
1349650,"University of Utah","SALT LAKE CITY",841128930,8015816903,"75 S 2000 E","United States",Utah,UT,NULL,NULL
1349651,"Rutgers University New Brunswick","NEW BRUNSWICK",089018559,8489320150,"3 RUTGERS PLAZA","United States","New Jersey",NJ,NULL,NULL
1349654,"SUNY at Stony Brook","STONY BROOK",117943362,6316329949,"WEST 5510 FRK MEL LIB","United States","New York",NY,NULL,NULL
1349659,"Columbia University","NEW YORK",100276902,2128546851,"2960 Broadway","United States","New York",NY,NULL,NULL
1349666,"University of Illinois at Urbana-Champaign",CHAMPAIGN,618207473,2173332187,"SUITE A","United States",Illinois,IL,NULL,NULL
1349667,"Virginia Polytechnic Institute and State University",BLACKSBURG,240610001,5402315281,"Sponsored Programs 0170","United States",Virginia,VA,NULL,NULL
1349668,"Virginia Commonwealth University",RICHMOND,232980568,8048286772,"P.O. Box 980568","United States",Virginia,VA,NULL,NULL
1349684,"Emry Erica L","State College",168012428,NULL,NULL,"United States",Pennsylvania,PA,NULL,NULL
1349692,"Northeastern University",BOSTON,021155005,6173732508,"360 HUNTINGTON AVE","United States",Massachusetts,MA,NULL,NULL
1349713,"Washington University","SAINT LOUIS",631304899,3148895100,"ONE BROOKINGS DRIVE, CAMPUS BOX","United States",Missouri,MO,NULL,NULL
1349716,"University of Iowa","IOWA CITY",522421320,3193352123,"2 GILMORE HALL","United States",Iowa,IA,NULL,NULL
1349747,"University of Washington",SEATTLE,981959472,2065434043,"4333 Brooklyn Ave NE","United States",Washington,WA,NULL,NULL
1349774,"Brown University",Providence,029121929,4018632777,"BOX 1929","United States","Rhode Island",RI,NULL,NULL
1349779,"Bowdoin College",Brunswick,040111845,2077253767,"6000 COLLEGE STA","United States",Maine,ME,NULL,NULL
1349784,"University of Massachusetts Amherst",AMHERST,010039242,4135450698,"Research Administration Building","United States",Massachusetts,MA,NULL,NULL
1349787,"Oregon State University",Corvallis,973318507,5417374933,"OREGON STATE UNIVERSITY","United States",Oregon,OR,NULL,NULL
1349813,"Indiana University",Bloomington,474013654,8128550516,"509 E 3RD ST","United States",Indiana,IN,NULL,NULL
1349818,"University of Arkansas",FAYETTEVILLE,727011201,4795753845,"210 Administration Building","United States",Arkansas,AR,NULL,NULL
1349828,"Georgia Tech Research Corporation",Atlanta,303320420,4048944819,"Office of Sponsored Programs","United States",Georgia,GA,NULL,NULL
1349832,"Optical Society of America",Washington,200361023,2024166102,"2010 Massachusetts Avenue","United States","District of Columbia",DC,NULL,NULL
1349837,"Georgia Tech Research Corporation",Atlanta,303320420,4048944819,"Office of Sponsored Programs","United States",Georgia,GA,NULL,NULL
1349838,"UNAVCO, Inc.",Boulder,803015553,3033817636,"6350 Nautilus Dr.","United States",Colorado,CO,NULL,NULL
1349851,"University of Colorado at Boulder",Boulder,803090572,3034926221,"3100 Marine Street, Room 481","United States",Colorado,CO,NULL,NULL
1349855,"University of California-Los Angeles","LOS ANGELES",900952000,3107940102,"11000 Kinross Avenue, Suite 211","United States",California,CA,NULL,NULL
1349858,"California Institute of Technology",PASADENA,911250600,6263956219,"1200 E California Blvd","United States",California,CA,NULL,NULL
1349870,"Carnegie Institute",Pittsburgh,152134080,4126223241,"4400 Forbes Avenue","United States",Pennsylvania,PA,NULL,NULL
1349881,"University of Hawaii",HONOLULU,968222234,8089567800,"2440 Campus Road, Box 368","United States",Hawaii,HI,NULL,NULL
1349892,"Syracuse University",SYRACUSE,132441200,3154432807,"OFFICE OF SPONSORED PROGRAMS","United States","New York",NY,NULL,NULL
1349902,"Johns Hopkins University",Baltimore,212182608,4105168668,"3400 N CHARLES ST","United States",Maryland,MD,NULL,NULL
1349908,"Brown University",Providence,029121929,4018632777,"BOX 1929","United States","Rhode Island",RI,NULL,NULL
1349916,"SUNY at Albany",Albany,122220100,5184374550,"1400 WASHINGTON AVE","United States","New York",NY,NULL,NULL
1349921,"University of Michigan Ann Arbor","Ann Arbor",481091274,7347636438,"3003 South State St.","United States",Michigan,MI,NULL,NULL
1349946,"Iowa State University",AMES,500112207,5152945225,"1138 Pearson","United States",Iowa,IA,NULL,NULL
1349982,"Stanford University","Palo Alto",943041212,6507232300,"3160 Porter Drive","United States",California,CA,NULL,NULL
1349984,"Michigan Technological University",Houghton,499311295,9064871885,"1400 Townsend Drive","United States",Michigan,MI,NULL,NULL
1349985,"Corporation for National Research Initiatives (NRI)",Reston,201915434,7036208990,"1895 Preston White Drive","United States",Virginia,VA,NULL,NULL
1349990,"SUNY at Albany",Albany,122220100,5184374550,"1400 WASHINGTON AVE","United States","New York",NY,NULL,NULL
1350002,"University of Tennessee Knoxville",KNOXVILLE,379960003,8659743466,"1 CIRCLE PARK","United States",Tennessee,TN,NULL,NULL
1350008,"University of Illinois at Urbana-Champaign",CHAMPAIGN,618207473,2173332187,"SUITE A","United States",Illinois,IL,NULL,NULL
1350023,"New York University","NEW YORK",100121019,2129982121,"70 WASHINGTON SQUARE S","United States","New York",NY,NULL,NULL
1350034,"University of California-Los Angeles","LOS ANGELES",900952000,3107940102,"11000 Kinross Avenue, Suite 211","United States",California,CA,NULL,NULL
1350035,"University of Maryland Baltimore County",Baltimore,212500002,4104553140,"1000 Hilltop Circle","United States",Maryland,MD,NULL,NULL
1350037,"Princeton University",Princeton,085400036,6092583090,"Off. of Research & Proj. Admin.","United States","New Jersey",NJ,NULL,NULL
1350044,"University of Pennsylvania",Philadelphia,191046205,2158987293,"Research Services","United States",Pennsylvania,PA,NULL,NULL
1350047,"Brown University",Providence,029121929,4018632777,"BOX 1929","United States","Rhode Island",RI,NULL,NULL
1350059,"Columbia University","NEW YORK",100276902,2128546851,"2960 Broadway","United States","New York",NY,NULL,NULL
1350060,"University of Michigan Ann Arbor","Ann Arbor",481091274,7347636438,"3003 South State St.","United States",Michigan,MI,NULL,NULL
1350061,"Boston College","Chestnut Hill",024673800,6175528000,"140 Commonwealth Avenue","United States",Massachusetts,MA,NULL,NULL
1350065,"Oregon State University",Corvallis,973318507,5417374933,"OREGON STATE UNIVERSITY","United States",Oregon,OR,NULL,NULL
1350069,"University Corporation For Atmospheric Res",BOULDER,803055602,3034971000,"1850 TABLE MESA DR","United States",Colorado,CO,NULL,NULL
1350070,"Utah State University",Logan,843221415,4357971226,"Sponsored Programs Office","United States",Utah,UT,NULL,NULL
1350090,"University of Colorado at Boulder",Boulder,803090572,3034926221,"3100 Marine Street, Room 481","United States",Colorado,CO,NULL,NULL
1350120,"Everett Community College",Everett,982011390,4253889389,"2000 Tower","United States",Washington,WA,NULL,NULL
1350152,"Rutgers University New Brunswick","NEW BRUNSWICK",089018559,8489320150,"3 RUTGERS PLAZA","United States","New Jersey",NJ,NULL,NULL
1350154,"Michigan Technological University",Houghton,499311295,9064871885,"1400 Townsend Drive","United States",Michigan,MI,NULL,NULL
1350165,"University of Rochester",ROCHESTER,146270140,5852754031,"518 HYLAN, RIVER CAMPUSBOX 27014","United States","New York",NY,NULL,NULL
1350178,"University of Wisconsin-Madison",MADISON,537151218,6082623822,"21 North Park Street","United States",Wisconsin,WI,NULL,NULL
1350180,"Yale University","New Haven",065208047,2037854689,"P.O. Box 208047","United States",Connecticut,CT,NULL,NULL
1350182,"Cornell University",Ithaca,148502820,6072555014,"373 Pine Tree Road","United States","New York",NY,NULL,NULL
1350196,"Cornell University",Ithaca,148502820,6072555014,"373 Pine Tree Road","United States","New York",NY,NULL,NULL
1350202,"University of Michigan Ann Arbor","Ann Arbor",481091274,7347636438,"3003 South State St.","United States",Michigan,MI,NULL,NULL
1350207,"Colby College",Waterville,049018840,2078723000,"4000 Mayflower Hill","United States",Maine,ME,NULL,NULL
1350234,"Michigan State University","EAST LANSING",488241046,5173555040,"CONTRACT AND GRANT ADMINISTRATIO","United States",Michigan,MI,NULL,NULL
1350253,"Michigan State University","EAST LANSING",488241046,5173555040,"CONTRACT AND GRANT ADMINISTRATIO","United States",Michigan,MI,NULL,NULL
1350264,"Tufts University",Medford,021555807,6176273417,"20 Professors Row","United States",Massachusetts,MA,NULL,NULL
1350273,"North Carolina State University",RALEIGH,276957514,9195152444,"CAMPUS BOX 7514","United States","North Carolina",NC,NULL,NULL
1350282,"Tufts University",Medford,021555807,6176273417,"20 Professors Row","United States",Massachusetts,MA,NULL,NULL
1350302,"San Diego State University Foundation","San Diego",921822190,6195945731,"5250 Campanile Drive","United States",California,CA,NULL,NULL
1350312,"Northeastern University",BOSTON,021155005,6173732508,"360 HUNTINGTON AVE","United States",Massachusetts,MA,NULL,NULL
1350314,"Carnegie-Mellon University",PITTSBURGH,152133815,4122689527,"5000 Forbes Avenue","United States",Pennsylvania,PA,NULL,NULL
